date,time,open,high,low,close,volume
2026-04-30,13:30:00,76186.63,76644.44,76116.2,76638.04,393.46769
2026-04-30,13:45:00,76638.04,76669.14,76412.0,76420.44,311.0462
2026-04-30,14:00:00,76420.45,76597.51,76278.04,76360.52,238.03962
2026-04-30,14:15:00,76360.52,76368.16,76093.81,76354.2,196.31896
2026-04-30,14:30:00,76354.2,76557.97,76216.89,76346.36,132.66563
2026-04-30,14:45:00,76346.0,76470.99,76272.19,76301.24,116.72891
2026-04-30,15:00:00,76301.25,76439.32,76163.16,76424.65,123.94692
2026-04-30,15:15:00,76424.66,76500.0,76370.4,76500.0,55.5906
2026-04-30,15:30:00,76500.0,76653.6,76378.0,76465.74,125.6661
2026-04-30,15:45:00,76465.74,76529.14,76331.34,76473.6,69.49676
2026-04-30,16:00:00,76473.6,76484.6,76362.59,76473.61,54.53985
2026-04-30,16:15:00,76473.6,76473.61,76300.0,76355.18,37.56295
2026-04-30,16:30:00,76355.19,76419.55,76325.14,76342.62,28.25056
2026-04-30,16:45:00,76342.62,76376.85,76228.27,76261.03,45.09705
2026-04-30,17:00:00,76261.04,76328.71,76214.46,76224.25,77.00839
2026-04-30,17:15:00,76224.26,76224.26,76111.0,76143.12,98.04445
2026-04-30,17:30:00,76143.12,76263.45,76143.12,76160.87,57.2247
2026-04-30,17:45:00,76160.86,76300.2,76160.86,76250.01,41.54525
2026-04-30,18:00:00,76250.0,76372.28,76246.0,76269.6,50.19296
2026-04-30,18:15:00,76269.6,76468.84,76268.65,76281.25,51.88228
2026-04-30,18:30:00,76281.26,76404.83,76204.4,76398.64,48.92583
2026-04-30,18:45:00,76398.64,76468.27,76350.0,76350.0,33.1546
2026-04-30,19:00:00,76350.0,76482.61,76308.33,76451.53,65.19024
2026-04-30,19:15:00,76451.53,76511.48,76425.96,76471.71,74.1331
2026-04-30,19:30:00,76471.7,76514.8,76418.46,76443.27,98.2852
2026-04-30,19:45:00,76443.27,76459.56,76377.14,76412.8,69.92922
2026-04-30,20:00:00,76412.8,76472.97,76358.18,76447.85,47.89706
2026-04-30,20:15:00,76447.86,76564.0,76318.31,76476.42,111.77384
2026-04-30,20:30:00,76476.42,76550.96,76452.29,76521.21,60.93151
2026-04-30,20:45:00,76521.21,76568.9,76492.45,76492.46,66.4648
2026-04-30,21:00:00,76492.45,76535.42,76452.42,76494.59,44.30122
2026-04-30,21:15:00,76494.58,76494.59,76323.04,76337.5,31.19845
2026-04-30,21:30:00,76337.5,76458.0,76337.5,76390.41,31.4519
2026-04-30,21:45:00,76390.41,76390.41,76240.78,76241.78,76.13012
2026-04-30,22:00:00,76241.77,76366.79,76240.78,76366.78,53.53078
2026-04-30,22:15:00,76366.79,76449.16,76366.19,76439.54,29.73243
2026-04-30,22:30:00,76439.53,76442.02,76275.1,76334.97,42.69496
2026-04-30,22:45:00,76334.97,76373.16,76206.02,76237.06,32.60718
2026-04-30,23:00:00,76237.07,76323.07,76217.96,76299.08,48.819
2026-04-30,23:15:00,76299.07,76334.72,76290.85,76334.71,31.78269
2026-04-30,23:30:00,76334.72,76375.99,76322.15,76334.37,49.56263
2026-04-30,23:45:00,76334.36,76380.2,76305.07,76346.57,52.71485
2026-05-01,00:00:00,76346.58,76514.0,76320.42,76469.81,186.86833
2026-05-01,00:15:00,76469.8,76578.0,76469.8,76531.81,56.4699
2026-05-01,00:30:00,76531.82,76560.0,76458.0,76528.37,203.33172
2026-05-01,00:45:00,76528.37,76591.0,76402.91,76458.05,56.21849
2026-05-01,01:00:00,76458.06,76589.34,76449.5,76564.0,66.5726
2026-05-01,01:15:00,76564.0,76630.0,76530.01,76536.81,107.55184
2026-05-01,01:30:00,76536.81,76640.64,76536.81,76618.08,202.52297
2026-05-01,01:45:00,76618.07,76776.21,76615.97,76686.13,110.19813
2026-05-01,02:00:00,76686.12,76744.6,76622.21,76674.82,91.84048
2026-05-01,02:15:00,76674.82,76729.7,76610.1,76628.9,40.57887
2026-05-01,02:30:00,76628.9,76639.95,76564.58,76596.02,28.28613
2026-05-01,02:45:00,76596.01,76615.01,76533.74,76592.54,43.7489
2026-05-01,03:00:00,76592.54,76700.84,76555.06,76698.98,40.52704
2026-05-01,03:15:00,76698.97,77453.74,76698.97,77198.27,735.92207
2026-05-01,03:30:00,77198.27,77285.79,77082.32,77158.4,222.15926
2026-05-01,03:45:00,77158.4,77208.0,77072.09,77131.08,57.59076
2026-05-01,04:00:00,77131.08,77176.0,77068.18,77116.28,84.28269
2026-05-01,04:15:00,77116.28,77206.38,76653.6,77012.35,743.47744
2026-05-01,04:30:00,77012.35,77083.98,76997.11,77081.86,60.04591
2026-05-01,04:45:00,77081.86,77104.22,77018.64,77042.44,107.95317
2026-05-01,05:00:00,77042.44,77184.96,77033.91,77140.27,76.65641
2026-05-01,05:15:00,77140.27,77141.26,77054.65,77079.96,40.24707
2026-05-01,05:30:00,77079.97,77137.6,77058.41,77125.0,119.18309
2026-05-01,05:45:00,77125.0,77176.67,77115.85,77165.98,47.66454
2026-05-01,06:00:00,77165.99,77176.67,77087.57,77145.49,43.46608
2026-05-01,06:15:00,77145.49,77179.53,77112.06,77150.04,44.08709
2026-05-01,06:30:00,77150.04,77170.0,76956.2,77066.0,208.37226
2026-05-01,06:45:00,77066.0,77112.54,76882.0,76993.48,143.22662
2026-05-01,07:00:00,76993.49,77094.0,76970.23,77038.9,56.40812
2026-05-01,07:15:00,77038.9,77106.5,76994.11,77004.14,201.89932
2026-05-01,07:30:00,77004.13,77049.82,76957.04,76996.88,209.153
2026-05-01,07:45:00,76996.87,77140.36,76996.74,77130.54,166.27206
2026-05-01,08:00:00,77130.54,77250.0,77048.0,77250.0,208.09032
2026-05-01,08:15:00,77249.99,77500.0,77227.75,77440.73,361.79558
2026-05-01,08:30:00,77440.74,77457.99,77361.82,77370.66,82.60631
2026-05-01,08:45:00,77370.67,77382.46,77358.15,77377.47,45.2434
2026-05-01,09:00:00,77377.48,77391.99,77289.18,77338.73,95.87223
2026-05-01,09:15:00,77338.74,77377.91,77299.34,77346.8,92.6073
2026-05-01,09:30:00,77346.81,77346.81,77275.23,77279.94,92.50511
2026-05-01,09:45:00,77279.94,77279.94,77200.15,77268.55,74.18095
2026-05-01,10:00:00,77268.56,77268.56,77146.48,77159.42,62.23021
2026-05-01,10:15:00,77159.41,77433.72,77159.41,77349.1,148.5105
2026-05-01,10:30:00,77349.11,77361.77,77251.0,77251.01,45.67436
2026-05-01,10:45:00,77251.0,77305.39,77251.0,77304.34,74.57737
2026-05-01,11:00:00,77303.8,77331.0,77263.66,77324.48,161.08413
2026-05-01,11:15:00,77324.48,77600.0,77307.5,77382.63,244.96082
2026-05-01,11:30:00,77382.64,77429.8,77344.78,77412.88,99.94059
2026-05-01,11:45:00,77412.88,77474.01,77344.78,77463.98,78.39406
2026-05-01,12:00:00,77463.98,77677.77,77408.73,77553.65,178.53466
2026-05-01,12:15:00,77553.64,77799.48,77550.72,77763.04,247.31757
2026-05-01,12:30:00,77763.04,78170.2,77760.53,77959.08,733.68866
2026-05-01,12:45:00,77959.08,78042.37,77896.0,77896.01,233.43565
2026-05-01,13:00:00,77896.01,78430.2,77896.0,78344.38,471.78275
2026-05-01,13:15:00,78344.37,78399.72,78260.35,78279.65,269.38706
2026-05-01,13:30:00,78279.65,78539.25,78137.36,78259.08,736.86765
2026-05-01,13:45:00,78259.07,78914.12,78190.0,78737.25,876.30253
2026-05-01,14:00:00,78737.26,78871.8,78599.0,78681.2,818.0992
2026-05-01,14:15:00,78681.2,78718.0,78145.82,78275.86,467.93467
2026-05-01,14:30:00,78275.87,78295.02,78051.86,78196.74,435.51299
2026-05-01,14:45:00,78196.74,78449.96,78146.32,78358.75,249.15466
2026-05-01,15:00:00,78358.74,78474.22,78176.06,78460.94,216.14577
2026-05-01,15:15:00,78460.95,78600.0,78422.55,78536.02,269.38503
2026-05-01,15:30:00,78536.01,78735.92,78528.05,78663.98,187.92403
2026-05-01,15:45:00,78663.97,78683.67,78177.1,78445.89,339.72263
2026-05-01,16:00:00,78445.88,78683.23,78390.33,78390.33,196.58019
2026-05-01,16:15:00,78390.33,78474.48,78173.15,78328.0,199.3046
2026-05-01,16:30:00,78328.01,78390.0,78173.15,78278.22,134.63579
2026-05-01,16:45:00,78278.21,78351.82,78167.53,78214.36,174.16608
2026-05-01,17:00:00,78214.36,78330.0,78131.02,78330.0,142.1507
2026-05-01,17:15:00,78330.0,78350.0,78185.82,78250.82,150.89754
2026-05-01,17:30:00,78250.83,78552.47,78183.72,78438.28,138.34726
2026-05-01,17:45:00,78438.28,78584.61,78420.66,78552.94,57.92388
2026-05-01,18:00:00,78552.93,78609.11,78466.4,78527.36,92.09331
2026-05-01,18:15:00,78527.36,78623.37,78480.0,78586.48,94.58036
2026-05-01,18:30:00,78586.49,78586.49,78413.23,78428.53,230.26507
2026-05-01,18:45:00,78428.54,78507.97,78375.53,78423.9,70.82613
2026-05-01,19:00:00,78423.91,78540.0,78416.96,78489.06,83.26778
2026-05-01,19:15:00,78489.07,78494.07,78350.0,78415.73,87.57114
2026-05-01,19:30:00,78415.14,78417.43,78313.16,78341.41,107.56388
2026-05-01,19:45:00,78341.42,78466.59,78336.0,78360.0,234.25203
2026-05-01,20:00:00,78360.01,78422.81,78291.33,78291.33,112.67654
2026-05-01,20:15:00,78291.33,78300.09,78100.07,78153.28,147.49472
2026-05-01,20:30:00,78153.27,78180.48,77945.28,77985.19,351.35434
2026-05-01,20:45:00,77985.2,78031.07,77752.0,77880.18,216.00199
2026-05-01,21:00:00,77880.18,77979.99,77857.97,77955.16,82.53259
2026-05-01,21:15:00,77955.16,78064.85,77932.75,78021.45,113.51743
2026-05-01,21:30:00,78021.46,78185.7,78021.45,78117.06,191.27547
2026-05-01,21:45:00,78117.06,78200.0,78117.06,78199.99,98.40275
2026-05-01,22:00:00,78200.0,78314.0,78200.0,78282.61,100.30778
2026-05-01,22:15:00,78282.6,78411.13,78280.54,78353.41,130.9405
2026-05-01,22:30:00,78353.41,78369.59,78228.0,78263.61,60.94334
2026-05-01,22:45:00,78263.6,78263.6,78144.7,78153.38,39.78624
2026-05-01,23:00:00,78153.37,78183.15,78100.0,78124.0,28.88149
2026-05-01,23:15:00,78124.01,78139.22,78043.28,78044.17,52.40145
2026-05-01,23:30:00,78044.16,78144.35,78044.16,78112.21,38.61129
2026-05-01,23:45:00,78112.2,78249.6,78112.2,78231.13,53.66025
2026-05-02,00:00:00,78231.13,78299.04,78200.09,78200.1,69.45861
2026-05-02,00:15:00,78200.09,78360.77,78166.48,78280.85,44.2983
2026-05-02,00:30:00,78280.86,78339.99,78250.89,78323.86,32.63112
2026-05-02,00:45:00,78323.86,78393.39,78290.0,78341.75,64.90571
2026-05-02,01:00:00,78341.75,78392.34,78294.19,78380.14,74.54629
2026-05-02,01:15:00,78380.14,78380.14,78304.0,78345.36,39.72282
2026-05-02,01:30:00,78345.36,78441.31,78322.18,78372.51,90.53495
2026-05-02,01:45:00,78372.51,78372.51,78300.0,78355.0,196.18446
2026-05-02,02:00:00,78355.0,78355.0,78281.43,78293.36,76.03164
2026-05-02,02:15:00,78293.37,78340.0,78260.95,78270.2,27.95782
2026-05-02,02:30:00,78270.2,78395.0,78266.5,78359.95,56.93766
2026-05-02,02:45:00,78359.95,78513.7,78353.92,78353.93,122.7631
2026-05-02,03:00:00,78353.93,78384.21,78250.0,78277.31,38.85823
2026-05-02,03:15:00,78277.31,78411.31,78237.25,78382.22,54.74955
2026-05-02,03:30:00,78382.22,78514.82,78368.0,78399.16,53.12598
2026-05-02,03:45:00,78399.16,78471.04,78368.0,78400.0,153.43015
2026-05-02,04:00:00,78399.99,78448.99,78262.39,78292.12,131.81886
2026-05-02,04:15:00,78292.12,78304.39,78260.76,78278.59,155.20815
2026-05-02,04:30:00,78278.6,78287.1,78175.37,78223.12,54.57568
2026-05-02,04:45:00,78223.12,78233.3,78123.53,78175.5,70.24792
2026-05-02,05:00:00,78175.5,78186.0,78061.54,78089.34,265.99723
2026-05-02,05:15:00,78089.34,78126.77,78040.0,78110.64,94.38226
2026-05-02,05:30:00,78110.65,78218.03,78110.64,78198.47,76.47069
2026-05-02,05:45:00,78198.47,78235.25,78173.99,78174.0,89.75276
2026-05-02,06:00:00,78174.0,78288.0,78169.99,78170.0,225.43139
2026-05-02,06:15:00,78170.0,78220.39,78148.24,78150.0,32.52697
2026-05-02,06:30:00,78150.0,78229.82,78150.0,78229.81,39.15808
2026-05-02,06:45:00,78229.81,78363.21,78229.81,78327.8,69.44806
2026-05-02,07:00:00,78327.8,78342.18,78303.11,78320.08,34.61536
2026-05-02,07:15:00,78320.08,78339.6,78308.24,78320.83,54.97792
2026-05-02,07:30:00,78320.84,78324.7,78218.04,78227.11,26.83268
2026-05-02,07:45:00,78227.11,78247.52,78207.2,78220.0,53.5947
2026-05-02,08:00:00,78220.0,78266.01,78165.3,78262.66,39.65362
2026-05-02,08:15:00,78262.66,78294.86,78237.76,78283.4,16.7349
2026-05-02,08:30:00,78283.4,78350.0,78283.4,78329.3,103.72882
2026-05-02,08:45:00,78329.3,78356.51,78290.02,78315.37,44.71303
2026-05-02,09:00:00,78315.36,78328.14,78294.16,78305.7,36.82691
2026-05-02,09:15:00,78305.69,78341.78,78305.69,78308.63,33.30294
2026-05-02,09:30:00,78308.64,78394.0,78220.0,78311.57,133.4621
2026-05-02,09:45:00,78311.58,78316.02,78285.79,78293.57,54.04882
2026-05-02,10:00:00,78293.57,78311.97,78280.31,78288.56,39.29239
2026-05-02,10:15:00,78288.55,78297.0,78228.37,78251.51,32.7517
2026-05-02,10:30:00,78251.52,78267.07,78225.22,78249.59,32.2447
2026-05-02,10:45:00,78249.6,78262.6,78231.31,78249.3,32.12936
2026-05-02,11:00:00,78249.31,78249.31,78169.0,78170.58,65.23223
2026-05-02,11:15:00,78170.58,78227.86,78170.57,78210.98,33.93374
2026-05-02,11:30:00,78210.99,78210.99,78129.4,78169.0,95.95195
2026-05-02,11:45:00,78169.01,78169.01,78094.43,78143.08,74.12509
2026-05-02,12:00:00,78143.09,78161.72,78108.41,78144.43,57.03043
2026-05-02,12:15:00,78144.43,78262.37,78144.42,78242.85,60.47433
2026-05-02,12:30:00,78242.86,78261.56,78191.08,78227.71,32.52616
2026-05-02,12:45:00,78227.71,78227.71,78184.98,78211.24,32.7459
2026-05-02,13:00:00,78211.24,78423.85,78211.24,78392.44,148.7989
2026-05-02,13:15:00,78392.43,78392.44,78306.79,78306.79,25.76227
2026-05-02,13:30:00,78306.8,78361.34,78304.92,78361.34,20.5113
2026-05-02,13:45:00,78361.33,78391.42,78322.33,78367.06,31.9324
2026-05-02,14:00:00,78367.06,78397.11,78309.84,78309.84,24.05956
2026-05-02,14:15:00,78309.84,78484.42,78309.84,78420.43,103.22848
2026-05-02,14:30:00,78420.43,78461.55,78385.0,78398.57,24.54463
2026-05-02,14:45:00,78398.58,78480.0,78398.57,78423.98,38.32664
2026-05-02,15:00:00,78423.98,78480.0,78423.98,78435.26,28.05639
2026-05-02,15:15:00,78435.26,78435.26,78365.96,78374.95,38.48789
2026-05-02,15:30:00,78374.95,78444.0,78374.94,78443.41,27.45386
2026-05-02,15:45:00,78443.41,78487.68,78417.47,78487.67,32.1424
2026-05-02,16:00:00,78487.67,78557.62,78462.1,78545.99,51.20537
2026-05-02,16:15:00,78546.0,78596.61,78505.62,78510.63,78.26442
2026-05-02,16:30:00,78510.62,78510.62,78430.07,78430.08,42.70053
2026-05-02,16:45:00,78430.07,78500.0,78430.07,78455.02,22.25482
2026-05-02,17:00:00,78455.02,78459.5,78418.91,78435.01,88.65941
2026-05-02,17:15:00,78435.01,78450.0,78415.47,78415.7,78.06352
2026-05-02,17:30:00,78415.7,78485.53,78415.7,78426.85,24.71265
2026-05-02,17:45:00,78426.85,78430.94,78368.24,78398.02,21.96285
2026-05-02,18:00:00,78398.03,78398.03,78310.54,78324.71,37.94749
2026-05-02,18:15:00,78324.71,78394.04,78310.84,78391.92,33.41592
2026-05-02,18:30:00,78391.92,78454.64,78391.91,78411.5,22.4386
2026-05-02,18:45:00,78411.5,78493.31,78411.49,78466.62,24.35768
2026-05-02,19:00:00,78466.63,78510.0,78447.97,78470.19,62.18496
2026-05-02,19:15:00,78470.19,78475.53,78440.11,78457.0,66.76079
2026-05-02,19:30:00,78457.0,78521.68,78450.55,78497.46,30.14252
2026-05-02,19:45:00,78497.46,78497.47,78457.0,78486.0,22.96639
2026-05-02,20:00:00,78486.23,78491.26,78434.14,78434.14,12.81892
2026-05-02,20:15:00,78434.14,78434.15,78421.41,78426.31,10.53791
2026-05-02,20:30:00,78426.31,78479.5,78426.31,78433.16,18.21831
2026-05-02,20:45:00,78433.15,78452.19,78418.32,78451.38,20.35372
2026-05-02,21:00:00,78451.37,78513.8,78450.55,78450.55,28.0722
2026-05-02,21:15:00,78450.56,78493.98,78439.51,78493.97,22.21048
2026-05-02,21:30:00,78493.97,79199.48,78493.97,78806.68,589.25816
2026-05-02,21:45:00,78806.67,78911.82,78719.77,78719.78,94.99753
2026-05-02,22:00:00,78719.78,78799.48,78664.66,78771.13,79.56949
2026-05-02,22:15:00,78771.13,78776.37,78610.46,78620.0,71.92304
2026-05-02,22:30:00,78619.99,78750.0,78619.99,78660.16,49.80775
2026-05-02,22:45:00,78660.16,78872.39,78660.15,78832.98,65.18984
2026-05-02,23:00:00,78832.98,78832.98,78689.2,78740.13,28.05863
2026-05-02,23:15:00,78740.14,78802.63,78722.06,78802.28,27.98778
2026-05-02,23:30:00,78802.29,78819.99,78689.2,78689.21,26.36629
2026-05-02,23:45:00,78689.2,78706.84,78631.9,78686.85,32.07951
2026-05-03,00:00:00,78686.84,78754.55,78557.61,78573.12,74.58424
2026-05-03,00:15:00,78573.11,78635.58,78501.0,78629.5,67.30348
2026-05-03,00:30:00,78629.5,78677.0,78620.63,78633.17,23.17733
2026-05-03,00:45:00,78633.17,78647.44,78490.61,78542.32,68.89911
2026-05-03,01:00:00,78542.33,78542.33,78257.61,78361.03,161.33856
2026-05-03,01:15:00,78361.03,78394.1,78214.88,78280.68,104.63954
2026-05-03,01:30:00,78280.68,78280.68,78152.25,78236.45,93.25328
2026-05-03,01:45:00,78236.45,78285.0,78227.2,78240.83,31.78263
2026-05-03,02:00:00,78240.84,78309.09,78120.0,78193.43,101.69448
2026-05-03,02:15:00,78193.44,78199.85,78108.75,78113.07,57.17213
2026-05-03,02:30:00,78113.06,78170.0,78113.06,78122.61,26.484
2026-05-03,02:45:00,78122.61,78199.06,78121.77,78171.85,37.07857
2026-05-03,03:00:00,78171.86,78189.35,78121.95,78134.7,85.81047
2026-05-03,03:15:00,78134.7,78149.08,78109.94,78109.94,43.64033
2026-05-03,03:30:00,78109.95,78208.0,78109.94,78132.52,39.82742
2026-05-03,03:45:00,78132.52,78217.59,78132.51,78203.08,31.07768
2026-05-03,04:00:00,78203.07,78206.84,78120.0,78147.03,17.9043
2026-05-03,04:15:00,78147.02,78236.45,78147.02,78222.95,25.60091
2026-05-03,04:30:00,78222.95,78236.45,78186.53,78186.53,16.29624
2026-05-03,04:45:00,78186.54,78194.0,78144.68,78163.19,29.91218
2026-05-03,05:00:00,78163.19,78260.15,78163.17,78239.87,38.65623
2026-05-03,05:15:00,78239.86,78260.75,78223.22,78226.16,13.49578
2026-05-03,05:30:00,78226.17,78230.0,78206.26,78206.26,34.62884
2026-05-03,05:45:00,78206.26,78254.82,78206.26,78249.42,11.312
2026-05-03,06:00:00,78249.41,78249.42,78144.9,78151.37,147.29565
2026-05-03,06:15:00,78150.85,78150.86,78084.08,78115.33,84.75168
2026-05-03,06:30:00,78115.33,78166.76,78115.33,78140.0,20.00946
2026-05-03,06:45:00,78139.99,78337.26,78139.99,78288.3,54.88554
2026-05-03,07:00:00,78288.3,78444.18,78288.29,78346.65,59.68983
2026-05-03,07:15:00,78346.65,78483.67,78343.51,78412.76,117.38292
2026-05-03,07:30:00,78412.76,78448.4,78378.86,78378.86,87.19153
2026-05-03,07:45:00,78378.87,78400.58,78361.33,78363.25,35.15658
2026-05-03,08:00:00,78363.24,78505.92,78363.24,78450.55,40.1007
2026-05-03,08:15:00,78450.56,78481.76,78411.15,78417.59,33.56897
2026-05-03,08:30:00,78417.58,78441.78,78388.3,78439.45,14.66156
2026-05-03,08:45:00,78439.45,78455.0,78387.86,78387.86,13.6857
2026-05-03,09:00:00,78387.87,78440.49,78354.53,78402.79,54.46033
2026-05-03,09:15:00,78402.79,78526.14,78402.78,78500.01,77.31808
2026-05-03,09:30:00,78500.0,78604.67,78454.0,78514.83,111.12432
2026-05-03,09:45:00,78514.83,78550.0,78486.73,78529.57,50.22937
2026-05-03,10:00:00,78529.57,78534.4,78428.81,78491.26,44.00443
2026-05-03,10:15:00,78491.26,78491.27,78430.59,78430.59,21.97061
2026-05-03,10:30:00,78430.6,78465.05,78430.59,78450.55,42.49663
2026-05-03,10:45:00,78450.55,78450.55,78406.97,78408.01,32.32314
2026-05-03,11:00:00,78408.01,78554.67,78380.0,78526.2,79.36225
2026-05-03,11:15:00,78526.21,78530.41,78501.2,78508.7,29.05393
2026-05-03,11:30:00,78508.71,78747.43,78508.7,78717.09,137.9189
2026-05-03,11:45:00,78717.1,78849.22,78656.0,78656.01,166.49622
2026-05-03,12:00:00,78656.01,78878.77,78656.0,78856.8,118.50669
2026-05-03,12:15:00,78856.79,78856.8,78747.76,78773.22,47.1305
2026-05-03,12:30:00,78773.22,78792.54,78687.5,78792.53,68.22006
2026-05-03,12:45:00,78792.53,78830.6,78721.16,78747.09,60.42462
2026-05-03,13:00:00,78747.09,78769.63,78715.43,78750.7,51.11979
2026-05-03,13:15:00,78750.7,78750.7,78592.13,78643.99,62.93693
2026-05-03,13:30:00,78644.0,78703.74,78586.99,78620.0,43.45404
2026-05-03,13:45:00,78619.99,78699.52,78614.28,78670.01,38.89265
2026-05-03,14:00:00,78670.01,78785.95,78664.29,78730.0,83.9129
2026-05-03,14:15:00,78729.99,78759.98,78608.7,78693.38,141.95705
2026-05-03,14:30:00,78693.38,78713.28,78671.04,78708.85,122.43507
2026-05-03,14:45:00,78708.85,78786.57,78660.0,78741.0,61.66113
2026-05-03,15:00:00,78741.0,78815.19,78716.8,78745.01,83.5661
2026-05-03,15:15:00,78745.01,78772.22,78720.06,78769.0,45.69291
2026-05-03,15:30:00,78768.99,78798.03,78672.49,78701.77,44.79735
2026-05-03,15:45:00,78701.77,78701.78,78633.4,78668.36,63.14851
2026-05-03,16:00:00,78668.36,78700.0,78619.09,78623.9,36.88323
2026-05-03,16:15:00,78623.9,78666.0,78600.0,78662.04,22.67149
2026-05-03,16:30:00,78662.03,78784.56,78662.03,78720.89,35.12601
2026-05-03,16:45:00,78720.9,78733.21,78645.49,78654.0,72.85829
2026-05-03,17:00:00,78654.01,78718.55,78558.65,78689.6,231.26509
2026-05-03,17:15:00,78689.61,78795.05,78689.6,78734.07,51.40433
2026-05-03,17:30:00,78734.06,78822.83,78730.63,78804.99,33.17154
2026-05-03,17:45:00,78804.99,78805.0,78722.28,78725.76,42.08454
2026-05-03,18:00:00,78725.76,78744.84,78672.47,78672.47,34.49941
2026-05-03,18:15:00,78672.47,78755.22,78631.61,78736.97,48.50296
2026-05-03,18:30:00,78736.98,78736.98,78680.39,78686.98,39.2981
2026-05-03,18:45:00,78686.98,78763.57,78686.6,78739.67,15.88927
2026-05-03,19:00:00,78739.68,78764.86,78694.0,78708.26,21.4751
2026-05-03,19:15:00,78708.25,78719.27,78676.67,78681.7,116.23158
2026-05-03,19:30:00,78681.71,78853.32,78679.9,78801.22,74.22733
2026-05-03,19:45:00,78801.22,78815.0,78760.31,78760.32,40.67543
2026-05-03,20:00:00,78760.32,78795.56,78732.04,78732.57,31.16543
2026-05-03,20:15:00,78732.57,78999.0,78732.56,78921.69,120.15465
2026-05-03,20:30:00,78921.68,79268.0,78902.24,79007.79,406.79632
2026-05-03,20:45:00,79007.79,79019.76,78836.71,78915.99,87.6815
2026-05-03,21:00:00,78915.99,79056.59,78855.0,79010.55,118.73935
2026-05-03,21:15:00,79010.55,79010.56,78917.42,78917.42,40.9898
2026-05-03,21:30:00,78917.42,78922.0,78661.75,78700.0,112.88415
2026-05-03,21:45:00,78700.0,78845.33,78650.0,78831.59,84.87287
2026-05-03,22:00:00,78831.6,79365.14,78831.6,79259.35,402.09739
2026-05-03,22:15:00,79259.35,79447.0,78965.16,79085.31,295.11529
2026-05-03,22:30:00,79085.31,79315.51,78991.63,79268.0,92.96799
2026-05-03,22:45:00,79268.0,79383.78,79157.37,79177.29,144.77812
2026-05-03,23:00:00,79177.29,79287.82,79047.89,79075.0,125.30064
2026-05-03,23:15:00,79075.0,79080.67,78623.0,78657.46,260.27701
2026-05-03,23:30:00,78657.46,78736.65,78593.81,78593.81,144.21217
2026-05-03,23:45:00,78593.81,78597.62,78484.42,78568.57,112.93216
2026-05-04,00:00:00,78568.58,78572.57,78423.43,78511.67,139.20474
2026-05-04,00:15:00,78511.67,78527.08,78288.88,78367.27,112.76911
2026-05-04,00:30:00,78367.27,78446.78,78332.42,78397.89,94.67224
2026-05-04,00:45:00,78397.89,78572.19,78397.89,78547.14,88.21398
2026-05-04,01:00:00,78547.15,78585.86,78412.49,78456.26,47.88823
